
"104","https://res.cloudinary.com/winecom/image/upload/104.jpg","https://www.wine.com/labels/104l.jpg"
"159","https://res.cloudinary.com/winecom/image/upload/159.jpg","https://www.wine.com/labels/159l.jpg"
"88","https://res.cloudinary.com/winecom/image/upload/88.jpg","https://www.wine.com/labels/88l.jpg"
"43","https://res.cloudinary.com/winecom/image/upload/43.jpg","https://www.wine.com/labels/43l.jpg"
"21","https://res.cloudinary.com/winecom/image/upload/21.jpg","https://www.wine.com/labels/21l.jpg"
"119","https://res.cloudinary.com/winecom/image/upload/119.jpg","https://www.wine.com/labels/119l.jpg"
"68","https://res.cloudinary.com/winecom/image/upload/68.jpg","https://www.wine.com/labels/68l.jpg"
"126","https://res.cloudinary.com/winecom/image/upload/126.jpg","https://www.wine.com/labels/126l.jpg"
"67","https://res.cloudinary.com/winecom/image/upload/67.jpg","https://www.wine.com/labels/67l.jpg"
"19","https://res.cloudinary.com/winecom/image/upload/19.jpg","https://www.wine.com/labels/19l.jpg"
"167","https://res.cloudinary.com/winecom/image/upload/167.jpg","https://www.wine.com/labels/167l.jpg"
"151","https://res.cloudinary.com/winecom/image/upload/151.jpg","https://www.wine.com/labels/151l.jpg"
"8","https://res.cloudinary.com/winecom/image/upload/8.jpg","https://www.wine.com/labels/8l.jpg"
"44","https://res.cloudinary.com/winecom/image/upload/44.jpg","https://www.wine.com/labels/44l.jpg"
"161","https://res.cloudinary.com/winecom/image/upload/161.jpg","https://www.wine.com/labels/161l.jpg"
"22","https://res.cloudinary.com/winecom/image/upload/22.jpg","https://www.wine.com/labels/22l.jpg"
"163","https://res.cloudinary.com/winecom/image/upload/163.jpg","https://www.wine.com/labels/163l.jpg"
"164","https://res.cloudinary.com/winecom/image/upload/164.jpg","https://www.wine.com/labels/164l.jpg"
"124","https://res.cloudinary.com/winecom/image/upload/124.jpg","https://www.wine.com/labels/124l.jpg"
"9","https://res.cloudinary.com/winecom/image/upload/9.jpg","https://www.wine.com/labels/9l.jpg"
"6","https://res.cloudinary.com/winecom/image/upload/6.jpg","https://www.wine.com/labels/6l.jpg"
"20","https://res.cloudinary.com/winecom/image/upload/20.jpg","https://www.wine.com/labels/20l.jpg"
"82","https://res.cloudinary.com/winecom/image/upload/82.jpg","https://www.wine.com/labels/82l.jpg"
"45","https://res.cloudinary.com/winecom/image/upload/45.jpg","https://www.wine.com/labels/45l.jpg"
"59","https://res.cloudinary.com/winecom/image/upload/59.jpg","https://www.wine.com/labels/59l.jpg"
"144","https://res.cloudinary.com/winecom/image/upload/144.jpg","https://www.wine.com/labels/144l.jpg"
"63","https://res.cloudinary.com/winecom/image/upload/63.jpg","https://www.wine.com/labels/63l.jpg"
"27","https://res.cloudinary.com/winecom/image/upload/27.jpg","https://www.wine.com/labels/27l.jpg"
"77","https://res.cloudinary.com/winecom/image/upload/77.jpg","https://www.wine.com/labels/77l.jpg"
"160","https://res.cloudinary.com/winecom/image/upload/160.jpg","https://www.wine.com/labels/160l.jpg"
"17","https://res.cloudinary.com/winecom/image/upload/17.jpg","https://www.wine.com/labels/17l.jpg"
"122","https://res.cloudinary.com/winecom/image/upload/122.jpg","https://www.wine.com/labels/122l.jpg"
"102","https://res.cloudinary.com/winecom/image/upload/102.jpg","https://www.wine.com/labels/102l.jpg"
"16","https://res.cloudinary.com/winecom/image/upload/16.jpg","https://www.wine.com/labels/16l.jpg"
"103","https://res.cloudinary.com/winecom/image/upload/103.jpg","https://www.wine.com/labels/103l.jpg"
"83","https://res.cloudinary.com/winecom/image/upload/83.jpg","https://www.wine.com/labels/83l.jpg"
"49","https://res.cloudinary.com/winecom/image/upload/49.jpg","https://www.wine.com/labels/49l.jpg"
"62","https://res.cloudinary.com/winecom/image/upload/62.jpg","https://www.wine.com/labels/62l.jpg"
"146","https://res.cloudinary.com/winecom/image/upload/146.jpg","https://www.wine.com/labels/146l.jpg"
"55","https://res.cloudinary.com/winecom/image/upload/55.jpg","https://www.wine.com/labels/55l.jpg"
"64","https://res.cloudinary.com/winecom/image/upload/64.jpg","https://www.wine.com/labels/64l.jpg"
"166","https://res.cloudinary.com/winecom/image/upload/166.jpg","https://www.wine.com/labels/166l.jpg"
"56","https://res.cloudinary.com/winecom/image/upload/56.jpg","https://www.wine.com/labels/56l.jpg"
"125","https://res.cloudinary.com/winecom/image/upload/125.jpg","https://www.wine.com/labels/125l.jpg"
"152","https://res.cloudinary.com/winecom/image/upload/152.jpg","https://www.wine.com/labels/152l.jpg"
"48","https://res.cloudinary.com/winecom/image/upload/48.jpg","https://www.wine.com/labels/48l.jpg"
"153","https://res.cloudinary.com/winecom/image/upload/153.jpg","https://www.wine.com/labels/153l.jpg"
"85","https://res.cloudinary.com/winecom/image/upload/85.jpg","https://www.wine.com/labels/85l.jpg"
"10","https://res.cloudinary.com/winecom/image/upload/10.jpg","https://www.wine.com/labels/10l.jpg"
"23","https://res.cloudinary.com/winecom/image/upload/23.jpg","https://www.wine.com/labels/23l.jpg"
"42","https://res.cloudinary.com/winecom/image/upload/42.jpg","https://www.wine.com/labels/42l.jpg"
"94","https://res.cloudinary.com/winecom/image/upload/94.jpg","https://www.wine.com/labels/94l.jpg"
"105","https://res.cloudinary.com/winecom/image/upload/105.jpg","https://www.wine.com/labels/105l.jpg"
"41","https://res.cloudinary.com/winecom/image/upload/41.jpg","https://www.wine.com/labels/41l.jpg"
"54","https://res.cloudinary.com/winecom/image/upload/54.jpg","https://www.wine.com/labels/54l.jpg"
"50","https://res.cloudinary.com/winecom/image/upload/50.jpg","https://www.wine.com/labels/50l.jpg"
"4","https://res.cloudinary.com/winecom/image/upload/4.jpg","https://www.wine.com/labels/4l.jpg"
"117","https://res.cloudinary.com/winecom/image/upload/117.jpg","https://www.wine.com/labels/117l.jpg"
"14","https://res.cloudinary.com/winecom/image/upload/14.jpg","https://www.wine.com/labels/14l.jpg"
"69","https://res.cloudinary.com/winecom/image/upload/69.jpg","https://www.wine.com/labels/69l.jpg"
"149","https://res.cloudinary.com/winecom/image/upload/149.jpg","https://www.wine.com/labels/149l.jpg"
"79","https://res.cloudinary.com/winecom/image/upload/79.jpg","https://www.wine.com/labels/79l.jpg"
